startSnipped,endSnipped,startEnc,endEnc,encDur,encN,startNumEnc,endNumEnc
06-Aug-2022 08:30:43,06-Aug-2022 10:54:54,06-Aug-2022 09:30:43,06-Aug-2022 09:54:54,00:24:11,363,738739.39633561,738739.413134703
06-Aug-2022 17:54:37,06-Aug-2022 20:30:28,06-Aug-2022 18:54:37,06-Aug-2022 19:30:28,00:35:51,364,738739.787928571,738739.812831759
06-Aug-2022 21:06:26,07-Aug-2022 00:04:34,06-Aug-2022 22:06:26,06-Aug-2022 23:04:34,00:58:08,365,738739.921136783,738739.961508769
07-Aug-2022 00:02:57,07-Aug-2022 02:50:11,07-Aug-2022 01:02:57,07-Aug-2022 01:50:11,00:47:14,366,738740.043722741,738740.076526343
07-Aug-2022 02:50:18,07-Aug-2022 05:23:29,07-Aug-2022 03:50:18,07-Aug-2022 04:23:29,00:33:10,367,738740.159938052,738740.182975362
07-Aug-2022 04:49:25,07-Aug-2022 07:19:59,07-Aug-2022 05:49:25,07-Aug-2022 06:19:59,00:30:34,368,738740.242653513,738740.263888422
07-Aug-2022 06:55:47,07-Aug-2022 09:24:28,07-Aug-2022 07:55:47,07-Aug-2022 08:24:28,00:28:41,369,738740.330410434,738740.350334057
07-Aug-2022 08:16:22,07-Aug-2022 12:01:16,07-Aug-2022 09:16:22,07-Aug-2022 11:01:16,01:44:54,370,738740.386373475,738740.459220825
07-Aug-2022 10:55:11,07-Aug-2022 13:23:55,07-Aug-2022 11:55:11,07-Aug-2022 12:23:55,00:28:44,371,738740.496655789,738740.516610211
07-Aug-2022 14:02:41,07-Aug-2022 16:31:47,07-Aug-2022 15:02:41,07-Aug-2022 15:31:47,00:29:06,372,738740.626863441,738740.647082901
07-Aug-2022 23:53:55,08-Aug-2022 02:15:38,08-Aug-2022 00:53:55,08-Aug-2022 01:15:38,00:21:42,373,738741.037450561,738741.0525286
08-Aug-2022 01:54:42,08-Aug-2022 04:37:11,08-Aug-2022 02:54:42,08-Aug-2022 03:37:11,00:42:29,374,738741.121323597,738741.15083104
08-Aug-2022 03:58:19,08-Aug-2022 06:45:34,08-Aug-2022 04:58:19,08-Aug-2022 05:45:34,00:47:14,375,738741.207175897,738741.239986042
08-Aug-2022 08:40:19,08-Aug-2022 11:09:33,08-Aug-2022 09:40:19,08-Aug-2022 10:09:33,00:29:13,377,738741.403005908,738741.423303519
08-Aug-2022 12:54:11,08-Aug-2022 15:21:30,08-Aug-2022 13:54:11,08-Aug-2022 14:21:30,00:27:18,378,738741.579294708,738741.598264297
08-Aug-2022 14:55:16,08-Aug-2022 17:33:07,08-Aug-2022 15:55:16,08-Aug-2022 16:33:07,00:37:50,379,738741.663384823,738741.68966904
08-Aug-2022 17:40:01,08-Aug-2022 19:52:30,08-Aug-2022 18:40:01,08-Aug-2022 18:52:30,00:12:28,380,738741.777797165,738741.786461485
08-Aug-2022 18:47:48,08-Aug-2022 21:02:43,08-Aug-2022 19:47:48,08-Aug-2022 20:02:43,00:14:55,381,738741.824861584,738741.835229103
08-Aug-2022 20:51:38,08-Aug-2022 23:55:32,08-Aug-2022 21:51:38,08-Aug-2022 22:55:32,01:03:53,382,738741.910862075,738741.95523355
09-Aug-2022 01:30:00,09-Aug-2022 03:50:33,09-Aug-2022 02:30:00,09-Aug-2022 02:50:33,00:20:33,384,738742.10417716,738742.118448275
09-Aug-2022 06:15:01,09-Aug-2022 09:13:18,09-Aug-2022 07:15:01,09-Aug-2022 08:13:18,00:58:17,386,738742.302097394,738742.342573103
09-Aug-2022 09:00:50,09-Aug-2022 12:09:58,09-Aug-2022 10:00:50,09-Aug-2022 11:09:58,01:09:07,387,738742.417255092,738742.465256578
09-Aug-2022 11:45:02,09-Aug-2022 14:00:15,09-Aug-2022 12:45:02,09-Aug-2022 13:00:15,00:15:13,388,738742.531276426,738742.541849697
09-Aug-2022 21:00:01,09-Aug-2022 23:25:53,09-Aug-2022 22:00:01,09-Aug-2022 22:25:53,00:25:52,390,738742.916685981,738742.934650178
09-Aug-2022 22:45:05,10-Aug-2022 01:00:41,09-Aug-2022 23:45:05,10-Aug-2022 00:00:41,00:15:35,391,738742.989646406,738743.000479623
10-Aug-2022 00:51:59,10-Aug-2022 03:59:23,10-Aug-2022 01:51:59,10-Aug-2022 02:59:23,01:07:24,392,738743.077771603,738743.124577388
10-Aug-2022 03:30:01,10-Aug-2022 06:11:07,10-Aug-2022 04:30:01,10-Aug-2022 05:11:07,00:41:05,393,738743.187519294,738743.216056887
10-Aug-2022 05:55:44,10-Aug-2022 08:18:32,10-Aug-2022 06:55:44,10-Aug-2022 07:18:32,00:22:48,394,738743.288705296,738743.304540741
10-Aug-2022 07:22:23,10-Aug-2022 10:00:12,10-Aug-2022 08:22:23,10-Aug-2022 09:00:12,00:37:49,395,738743.348878117,738743.375146894
10-Aug-2022 09:21:25,10-Aug-2022 11:55:39,10-Aug-2022 10:21:25,10-Aug-2022 10:55:39,00:34:13,396,738743.431547699,738743.45531955
10-Aug-2022 16:10:01,10-Aug-2022 18:46:54,10-Aug-2022 17:10:01,10-Aug-2022 17:46:54,00:36:53,397,738743.715297033,738743.740913859
10-Aug-2022 19:22:01,10-Aug-2022 22:09:22,10-Aug-2022 20:22:01,10-Aug-2022 21:09:22,00:47:21,398,738743.848626395,738743.881508671
11-Aug-2022 01:30:01,11-Aug-2022 04:50:46,11-Aug-2022 02:30:01,11-Aug-2022 03:50:46,01:20:44,399,738744.104185896,738744.160260401
11-Aug-2022 04:36:18,11-Aug-2022 07:30:56,11-Aug-2022 05:36:18,11-Aug-2022 06:30:56,00:54:37,400,738744.233552396,738744.271483931
11-Aug-2022 07:17:27,11-Aug-2022 09:49:26,11-Aug-2022 08:17:27,11-Aug-2022 08:49:26,00:31:58,401,738744.34546081,738744.367663672
11-Aug-2022 09:06:20,11-Aug-2022 11:34:36,11-Aug-2022 10:06:20,11-Aug-2022 10:34:36,00:28:16,402,738744.421067438,738744.440698306
11-Aug-2022 14:12:50,11-Aug-2022 17:02:12,11-Aug-2022 15:12:50,11-Aug-2022 16:02:12,00:49:22,403,738744.633912366,738744.668204227
11-Aug-2022 19:35:45,11-Aug-2022 22:59:32,11-Aug-2022 20:35:45,11-Aug-2022 21:59:32,01:23:46,404,738744.858166758,738744.91634905
11-Aug-2022 22:28:53,12-Aug-2022 01:00:25,11-Aug-2022 23:28:53,12-Aug-2022 00:00:25,00:31:32,405,738744.97839258,738745.000298268
12-Aug-2022 03:24:33,12-Aug-2022 05:40:19,12-Aug-2022 04:24:33,12-Aug-2022 04:40:19,00:15:45,407,738745.183717049,738745.194664538
12-Aug-2022 04:47:06,12-Aug-2022 07:22:14,12-Aug-2022 05:47:06,12-Aug-2022 06:22:14,00:35:07,408,738745.241052485,738745.265444581
12-Aug-2022 06:03:44,12-Aug-2022 09:44:59,12-Aug-2022 07:03:44,12-Aug-2022 08:44:59,01:41:15,409,738745.294268242,738745.364583199
12-Aug-2022 10:10:14,12-Aug-2022 12:44:31,12-Aug-2022 11:10:14,12-Aug-2022 11:44:31,00:34:16,410,738745.465451067,738745.489257133
12-Aug-2022 11:49:22,12-Aug-2022 14:00:39,12-Aug-2022 12:49:22,12-Aug-2022 13:00:39,00:11:17,411,738745.534282499,738745.542124935
12-Aug-2022 14:16:03,12-Aug-2022 16:36:12,12-Aug-2022 15:16:03,12-Aug-2022 15:36:12,00:20:08,412,738745.636153955,738745.650144377
12-Aug-2022 22:45:58,13-Aug-2022 01:24:21,12-Aug-2022 23:45:58,13-Aug-2022 00:24:21,00:38:23,414,738745.990256407,738746.016919645
13-Aug-2022 01:57:38,13-Aug-2022 04:32:58,13-Aug-2022 02:57:38,13-Aug-2022 03:32:58,00:35:19,415,738746.123362581,738746.147894765
13-Aug-2022 03:15:01,13-Aug-2022 05:38:58,13-Aug-2022 04:15:01,13-Aug-2022 04:38:58,00:23:57,416,738746.177098991,738746.193731051
13-Aug-2022 06:30:32,13-Aug-2022 09:02:37,13-Aug-2022 07:30:32,13-Aug-2022 08:02:37,00:32:05,417,738746.312873791,738746.335155723
13-Aug-2022 09:30:01,13-Aug-2022 11:43:05,13-Aug-2022 10:30:01,13-Aug-2022 10:43:05,00:13:04,418,738746.43751965,738746.446596348
13-Aug-2022 14:32:15,13-Aug-2022 17:21:02,13-Aug-2022 15:32:15,13-Aug-2022 16:21:02,00:48:47,419,738746.647399379,738746.681284484
13-Aug-2022 23:35:17,14-Aug-2022 02:14:53,14-Aug-2022 00:35:17,14-Aug-2022 01:14:53,00:39:35,420,738747.024510135,738747.0520054
14-Aug-2022 23:03:09,15-Aug-2022 01:48:45,15-Aug-2022 00:03:09,15-Aug-2022 00:48:45,00:45:35,423,738748.002193683,738748.033854957
15-Aug-2022 01:47:38,15-Aug-2022 05:08:55,15-Aug-2022 02:47:38,15-Aug-2022 04:08:55,01:21:16,424,738748.116423025,738748.172866188
15-Aug-2022 12:35:22,15-Aug-2022 15:23:06,15-Aug-2022 13:35:22,15-Aug-2022 14:23:06,00:47:44,425,738748.566233908,738748.599382843
15-Aug-2022 14:40:01,15-Aug-2022 17:09:57,15-Aug-2022 15:40:01,15-Aug-2022 16:09:57,00:29:56,426,738748.652796671,738748.673587498
15-Aug-2022 17:06:03,15-Aug-2022 19:37:23,15-Aug-2022 18:06:03,15-Aug-2022 18:37:23,00:31:20,427,738748.754205853,738748.775971938
15-Aug-2022 19:46:29,15-Aug-2022 22:14:35,15-Aug-2022 20:46:29,15-Aug-2022 21:14:35,00:28:06,428,738748.865617104,738748.88513749
15-Aug-2022 21:53:43,16-Aug-2022 00:25:11,15-Aug-2022 22:53:43,15-Aug-2022 23:25:11,00:31:28,429,738748.953975977,738748.975829191
15-Aug-2022 23:46:39,16-Aug-2022 02:02:57,16-Aug-2022 00:46:39,16-Aug-2022 01:02:57,00:16:18,430,738749.032401297,738749.043721453
16-Aug-2022 01:00:01,16-Aug-2022 03:23:35,16-Aug-2022 02:00:01,16-Aug-2022 02:23:35,00:23:34,431,738749.083352194,738749.099719296
16-Aug-2022 02:45:29,16-Aug-2022 05:25:21,16-Aug-2022 03:45:29,16-Aug-2022 04:25:21,00:39:51,432,738749.156593625,738749.184272926
16-Aug-2022 05:35:02,16-Aug-2022 07:48:35,16-Aug-2022 06:35:02,16-Aug-2022 06:48:35,00:13:32,433,738749.274335021,738749.283739233
16-Aug-2022 17:39:55,16-Aug-2022 20:14:09,16-Aug-2022 18:39:55,16-Aug-2022 19:14:09,00:34:14,434,738749.777724423,738749.801498848
16-Aug-2022 20:40:01,16-Aug-2022 22:58:05,16-Aug-2022 21:40:01,16-Aug-2022 21:58:05,00:18:03,435,738749.902796575,738749.915339553
16-Aug-2022 23:01:45,17-Aug-2022 01:16:41,17-Aug-2022 00:01:45,17-Aug-2022 00:16:41,00:14:55,436,738750.001226221,738750.011592286
17-Aug-2022 00:35:32,17-Aug-2022 03:11:08,17-Aug-2022 01:35:32,17-Aug-2022 02:11:08,00:35:36,437,738750.066344956,738750.091075916
17-Aug-2022 04:50:01,17-Aug-2022 07:14:59,17-Aug-2022 05:50:01,17-Aug-2022 06:14:59,00:24:58,438,738750.243075256,738750.260413274
17-Aug-2022 09:15:00,17-Aug-2022 11:34:59,17-Aug-2022 10:15:00,17-Aug-2022 10:34:59,00:19:58,440,738750.427092848,738750.440963438
18-Aug-2022 03:06:45,18-Aug-2022 05:21:50,18-Aug-2022 04:06:45,18-Aug-2022 04:21:50,00:15:04,441,738751.171360032,738751.181834286
18-Aug-2022 04:18:26,18-Aug-2022 07:00:52,18-Aug-2022 05:18:26,18-Aug-2022 06:00:52,00:42:26,442,738751.221140659,738751.250608659
18-Aug-2022 07:19:09,18-Aug-2022 09:51:07,18-Aug-2022 08:19:09,18-Aug-2022 08:51:07,00:31:58,443,738751.346632413,738751.368839325
18-Aug-2022 12:15:00,18-Aug-2022 14:29:47,18-Aug-2022 13:15:00,18-Aug-2022 13:29:47,00:14:47,444,738751.552083618,738751.562359036
18-Aug-2022 14:40:01,18-Aug-2022 17:01:29,18-Aug-2022 15:40:01,18-Aug-2022 16:01:29,00:21:27,445,738751.65279644,738751.66769866
18-Aug-2022 17:21:24,18-Aug-2022 19:36:12,18-Aug-2022 18:21:24,18-Aug-2022 18:36:12,00:14:47,446,738751.764869581,738751.775144877
19-Aug-2022 02:18:48,19-Aug-2022 04:56:57,19-Aug-2022 03:18:48,19-Aug-2022 03:56:57,00:38:08,447,738752.138062451,738752.164551294
19-Aug-2022 04:49:39,19-Aug-2022 08:04:33,19-Aug-2022 05:49:39,19-Aug-2022 07:04:33,01:14:54,448,738752.242813539,738752.294835788
19-Aug-2022 07:20:02,19-Aug-2022 10:12:06,19-Aug-2022 08:20:02,19-Aug-2022 09:12:06,00:52:04,449,738752.347254051,738752.383412453
19-Aug-2022 17:03:25,19-Aug-2022 19:45:40,19-Aug-2022 18:03:25,19-Aug-2022 18:45:40,00:42:14,450,738752.752383025,738752.781722135
19-Aug-2022 21:20:09,19-Aug-2022 23:54:14,19-Aug-2022 22:20:09,19-Aug-2022 22:54:14,00:34:05,451,738752.93066582,738752.954336616
19-Aug-2022 22:53:40,20-Aug-2022 01:30:21,19-Aug-2022 23:53:40,20-Aug-2022 00:30:21,00:36:40,452,738752.99561339,738753.021080145
20-Aug-2022 10:52:53,20-Aug-2022 13:33:52,20-Aug-2022 11:52:53,20-Aug-2022 12:33:52,00:40:59,455,738753.49506688,738753.523528367
20-Aug-2022 13:45:01,20-Aug-2022 16:03:21,20-Aug-2022 14:45:01,20-Aug-2022 15:03:21,00:18:19,456,738753.614598811,738753.627326459
20-Aug-2022 17:07:46,20-Aug-2022 20:06:24,20-Aug-2022 18:07:46,20-Aug-2022 19:06:24,00:58:38,457,738753.755394007,738753.796115094
20-Aug-2022 21:08:28,20-Aug-2022 23:37:56,20-Aug-2022 22:08:28,20-Aug-2022 22:37:56,00:29:28,458,738753.922551471,738753.943016638
21-Aug-2022 00:39:13,21-Aug-2022 02:52:36,21-Aug-2022 01:39:13,21-Aug-2022 01:52:36,00:13:23,459,738754.06890151,738754.078203644
21-Aug-2022 04:05:52,21-Aug-2022 06:19:47,21-Aug-2022 05:05:52,21-Aug-2022 05:19:47,00:13:55,460,738754.212414689,738754.22208109
21-Aug-2022 10:20:01,21-Aug-2022 12:44:59,21-Aug-2022 11:20:01,21-Aug-2022 11:44:59,00:24:58,461,738754.472237144,738754.489582787
21-Aug-2022 21:38:45,22-Aug-2022 00:34:58,21-Aug-2022 22:38:45,21-Aug-2022 23:34:58,00:56:12,462,738754.943584381,738754.982618684
22-Aug-2022 06:26:38,22-Aug-2022 09:07:49,22-Aug-2022 07:26:38,22-Aug-2022 08:07:49,00:41:11,464,738755.310169109,738755.338770447
22-Aug-2022 12:00:53,22-Aug-2022 14:19:58,22-Aug-2022 13:00:53,22-Aug-2022 13:19:58,00:19:04,465,738755.542289528,738755.555532941
22-Aug-2022 14:57:35,22-Aug-2022 17:38:49,22-Aug-2022 15:57:35,22-Aug-2022 16:38:49,00:41:14,466,738755.664988445,738755.693633659
22-Aug-2022 23:00:36,23-Aug-2022 01:51:07,23-Aug-2022 00:00:36,23-Aug-2022 00:51:07,00:50:31,467,738756.000423335,738756.035506628
23-Aug-2022 01:31:31,23-Aug-2022 05:08:52,23-Aug-2022 02:31:31,23-Aug-2022 04:08:52,01:37:21,468,738756.105226473,738756.172834543
23-Aug-2022 04:45:00,23-Aug-2022 07:18:00,23-Aug-2022 05:45:00,23-Aug-2022 06:18:00,00:33:00,469,738756.239586882,738756.262508532
23-Aug-2022 07:46:10,23-Aug-2022 10:28:15,23-Aug-2022 08:46:10,23-Aug-2022 09:28:15,00:42:04,471,738756.365398517,738756.394620564
23-Aug-2022 09:50:50,23-Aug-2022 12:24:58,23-Aug-2022 10:50:50,23-Aug-2022 11:24:58,00:34:07,472,738756.451979071,738756.475677915
23-Aug-2022 16:52:05,23-Aug-2022 19:16:33,23-Aug-2022 17:52:05,23-Aug-2022 18:16:33,00:24:27,473,738756.744512409,738756.761499193
23-Aug-2022 20:47:39,23-Aug-2022 23:09:40,23-Aug-2022 21:47:39,23-Aug-2022 22:09:40,00:22:01,474,738756.908093008,738756.923383751
24-Aug-2022 00:32:30,24-Aug-2022 03:00:10,24-Aug-2022 01:32:30,24-Aug-2022 02:00:10,00:27:40,475,738757.064237084,738757.083453068
24-Aug-2022 02:00:01,24-Aug-2022 04:29:00,24-Aug-2022 03:00:01,24-Aug-2022 03:29:00,00:28:58,476,738757.125018214,738757.145140441
24-Aug-2022 04:16:15,24-Aug-2022 06:37:26,24-Aug-2022 05:16:15,24-Aug-2022 05:37:26,00:21:11,477,738757.21961987,738757.234333312
24-Aug-2022 05:39:16,24-Aug-2022 07:54:53,24-Aug-2022 06:39:16,24-Aug-2022 06:54:53,00:15:37,478,738757.277271732,738757.288119486
24-Aug-2022 06:40:19,24-Aug-2022 08:54:39,24-Aug-2022 07:40:19,24-Aug-2022 07:54:39,00:14:19,479,738757.31966961,738757.329618282
25-Aug-2022 21:45:04,26-Aug-2022 00:19:28,25-Aug-2022 22:45:04,25-Aug-2022 23:19:28,00:34:23,480,738758.947972888,738758.971853992
26-Aug-2022 01:17:14,26-Aug-2022 03:43:01,26-Aug-2022 02:17:14,26-Aug-2022 02:43:01,00:25:47,481,738759.095304012,738759.113212757
26-Aug-2022 13:31:47,26-Aug-2022 15:51:56,26-Aug-2022 14:31:47,26-Aug-2022 14:51:56,00:20:08,482,738759.605408586,738759.619399937
26-Aug-2022 16:17:49,26-Aug-2022 18:41:08,26-Aug-2022 17:17:49,26-Aug-2022 17:41:08,00:23:18,483,738759.72071669,738759.736907011
26-Aug-2022 22:30:01,27-Aug-2022 00:46:25,26-Aug-2022 23:30:01,26-Aug-2022 23:46:25,00:16:24,484,738759.979184651,738759.99057627
27-Aug-2022 02:53:14,27-Aug-2022 05:24:32,27-Aug-2022 03:53:14,27-Aug-2022 04:24:32,00:31:17,485,738760.161976465,738760.183709905
27-Aug-2022 07:16:22,27-Aug-2022 09:39:45,27-Aug-2022 08:16:22,27-Aug-2022 08:39:45,00:23:22,486,738760.34470335,738760.360937959
27-Aug-2022 09:50:04,27-Aug-2022 12:20:44,27-Aug-2022 10:50:04,27-Aug-2022 11:20:44,00:30:39,487,738760.451443281,738760.472737994
27-Aug-2022 15:16:35,27-Aug-2022 17:39:50,27-Aug-2022 16:16:35,27-Aug-2022 16:39:50,00:23:14,488,738760.678190267,738760.694330548
27-Aug-2022 22:25:05,28-Aug-2022 01:02:51,27-Aug-2022 23:25:05,28-Aug-2022 00:02:51,00:37:45,489,738760.97576306,738761.001984596
28-Aug-2022 01:09:30,28-Aug-2022 03:44:05,28-Aug-2022 02:09:30,28-Aug-2022 02:44:05,00:34:35,490,738761.089933937,738761.11395237
28-Aug-2022 03:36:19,28-Aug-2022 06:34:34,28-Aug-2022 04:36:19,28-Aug-2022 05:34:34,00:58:14,491,738761.191891365,738761.232342115
28-Aug-2022 05:45:02,28-Aug-2022 08:14:59,28-Aug-2022 06:45:02,28-Aug-2022 07:14:59,00:29:57,492,738761.281273636,738761.302080188
28-Aug-2022 07:25:07,28-Aug-2022 10:39:50,28-Aug-2022 08:25:07,28-Aug-2022 09:39:50,01:14:42,493,738761.350779816,738761.402663579
28-Aug-2022 13:35:01,28-Aug-2022 16:03:15,28-Aug-2022 14:35:01,28-Aug-2022 15:03:15,00:28:13,494,738761.607658523,738761.627262868
28-Aug-2022 16:48:01,28-Aug-2022 19:09:15,28-Aug-2022 17:48:01,28-Aug-2022 18:09:15,00:21:13,495,738761.741682532,738761.756424114
28-Aug-2022 20:40:01,28-Aug-2022 23:18:46,28-Aug-2022 21:40:01,28-Aug-2022 22:18:46,00:38:44,496,738761.902795607,738761.929699531
29-Aug-2022 00:36:33,29-Aug-2022 03:30:01,29-Aug-2022 01:36:33,29-Aug-2022 02:30:01,00:53:28,497,738762.067051603,738762.104184481
29-Aug-2022 04:15:59,29-Aug-2022 06:29:52,29-Aug-2022 05:15:59,29-Aug-2022 05:29:52,00:13:52,498,738762.219441112,738762.229080514
29-Aug-2022 06:15:37,29-Aug-2022 09:19:02,29-Aug-2022 07:15:37,29-Aug-2022 08:19:02,01:03:24,499,738762.302517762,738762.346557007
29-Aug-2022 10:52:45,29-Aug-2022 13:20:08,29-Aug-2022 11:52:45,29-Aug-2022 12:20:08,00:27:23,500,738762.494970704,738762.513992235
29-Aug-2022 14:06:30,29-Aug-2022 16:37:58,29-Aug-2022 15:06:30,29-Aug-2022 15:37:58,00:31:27,501,738762.629515692,738762.651366592
29-Aug-2022 19:00:13,29-Aug-2022 21:23:15,29-Aug-2022 20:00:13,29-Aug-2022 20:23:15,00:23:02,502,738762.83348704,738762.849485711
29-Aug-2022 23:37:59,30-Aug-2022 01:52:20,30-Aug-2022 00:37:59,30-Aug-2022 00:52:20,00:14:20,503,738763.026383847,738763.036344934
30-Aug-2022 09:50:16,30-Aug-2022 12:31:08,30-Aug-2022 10:50:16,30-Aug-2022 11:31:08,00:40:51,504,738763.451579144,738763.479955841
30-Aug-2022 16:38:20,30-Aug-2022 19:31:13,30-Aug-2022 17:38:20,30-Aug-2022 18:31:13,00:52:53,505,738763.73495863,738763.771685773
30-Aug-2022 19:52:28,30-Aug-2022 22:54:03,30-Aug-2022 20:52:28,30-Aug-2022 21:54:03,01:01:35,506,738763.869774946,738763.912543552
31-Aug-2022 02:30:01,31-Aug-2022 04:47:42,31-Aug-2022 03:30:01,31-Aug-2022 03:47:42,00:17:41,507,738764.145850984,738764.158133329
31-Aug-2022 04:45:01,31-Aug-2022 07:29:59,31-Aug-2022 05:45:01,31-Aug-2022 06:29:59,00:44:57,508,738764.239604649,738764.270828055
31-Aug-2022 07:02:33,31-Aug-2022 09:24:38,31-Aug-2022 08:02:33,31-Aug-2022 08:24:38,00:22:05,509,738764.335106347,738764.350446402
31-Aug-2022 12:02:33,31-Aug-2022 14:29:08,31-Aug-2022 13:02:33,31-Aug-2022 13:29:08,00:26:35,510,738764.543437582,738764.561898231
31-Aug-2022 14:28:26,31-Aug-2022 17:05:02,31-Aug-2022 15:28:26,31-Aug-2022 16:05:02,00:36:35,511,738764.644751581,738764.670165316
31-Aug-2022 17:15:43,31-Aug-2022 20:26:12,31-Aug-2022 18:15:43,31-Aug-2022 19:26:12,01:10:29,512,738764.760918527,738764.809870029
31-Aug-2022 20:11:04,31-Aug-2022 22:47:52,31-Aug-2022 21:11:04,31-Aug-2022 21:47:52,00:36:47,513,738764.882694663,738764.908243106
31-Aug-2022 23:05:21,01-Sep-2022 01:49:55,01-Sep-2022 00:05:21,01-Sep-2022 00:49:55,00:44:34,514,738765.003718047,738765.034669323
01-Sep-2022 02:06:37,01-Sep-2022 04:19:24,01-Sep-2022 03:06:37,01-Sep-2022 03:19:24,00:12:47,515,738765.129595469,738765.138483032
01-Sep-2022 14:29:47,01-Sep-2022 16:54:09,01-Sep-2022 15:29:47,01-Sep-2022 15:54:09,00:24:21,516,738765.645691778,738765.66261059
01-Sep-2022 17:39:34,01-Sep-2022 20:11:12,01-Sep-2022 18:39:34,01-Sep-2022 19:11:12,00:31:38,517,738765.77748114,738765.799454194
01-Sep-2022 20:45:30,01-Sep-2022 23:02:15,01-Sep-2022 21:45:30,01-Sep-2022 22:02:15,00:16:44,518,738765.906605165,738765.918232348
01-Sep-2022 23:09:21,02-Sep-2022 01:50:17,02-Sep-2022 00:09:21,02-Sep-2022 00:50:17,00:40:56,519,738766.006495429,738766.034926806
02-Sep-2022 10:00:00,02-Sep-2022 12:24:36,02-Sep-2022 11:00:00,02-Sep-2022 11:24:36,00:24:36,521,738766.458335114,738766.475421264
02-Sep-2022 18:46:12,02-Sep-2022 21:09:37,02-Sep-2022 19:46:12,02-Sep-2022 20:09:37,00:23:25,522,738766.823755736,738766.840019529
02-Sep-2022 21:51:36,03-Sep-2022 00:29:44,02-Sep-2022 22:51:36,02-Sep-2022 23:29:44,00:38:07,523,738766.952509801,738766.978985681
03-Sep-2022 01:23:20,03-Sep-2022 04:03:51,03-Sep-2022 02:23:20,03-Sep-2022 03:03:51,00:40:30,524,738767.099548247,738767.127674694
04-Sep-2022 02:28:20,04-Sep-2022 04:54:10,04-Sep-2022 03:28:20,04-Sep-2022 03:54:10,00:25:50,525,738768.144680871,738768.162625979
04-Sep-2022 04:07:00,04-Sep-2022 06:33:12,04-Sep-2022 05:07:00,04-Sep-2022 05:33:12,00:26:11,526,738768.213205615,738768.231391615
04-Sep-2022 05:30:01,04-Sep-2022 08:00:40,04-Sep-2022 06:30:01,04-Sep-2022 07:00:40,00:30:38,527,738768.270850664,738768.292134241
04-Sep-2022 07:35:48,04-Sep-2022 10:15:16,04-Sep-2022 08:35:48,04-Sep-2022 09:15:16,00:39:27,528,738768.358204308,738768.385608096
04-Sep-2022 15:31:00,04-Sep-2022 18:06:13,04-Sep-2022 16:31:00,04-Sep-2022 17:06:13,00:35:13,529,738768.688198216,738768.712655176
04-Sep-2022 19:30:01,04-Sep-2022 22:27:33,04-Sep-2022 20:30:01,04-Sep-2022 21:27:33,00:57:32,530,738768.854183953,738768.89414282
04-Sep-2022 23:36:27,05-Sep-2022 02:05:13,05-Sep-2022 00:36:27,05-Sep-2022 01:05:13,00:28:46,531,738769.025314327,738769.045295477
05-Sep-2022 01:08:19,05-Sep-2022 03:30:44,05-Sep-2022 02:08:19,05-Sep-2022 02:30:44,00:22:24,532,738769.089118464,738769.104684726
05-Sep-2022 03:32:28,05-Sep-2022 06:15:04,05-Sep-2022 04:32:28,05-Sep-2022 05:15:04,00:42:35,533,738769.189218857,738769.218798517
05-Sep-2022 07:45:08,05-Sep-2022 10:29:38,05-Sep-2022 08:45:08,05-Sep-2022 09:29:38,00:44:29,534,738769.364682825,738769.395582737
05-Sep-2022 09:36:32,05-Sep-2022 11:49:50,05-Sep-2022 10:36:32,05-Sep-2022 10:49:50,00:13:18,535,738769.442039162,738769.451283577
05-Sep-2022 12:00:01,05-Sep-2022 14:22:10,05-Sep-2022 13:00:01,05-Sep-2022 13:22:10,00:22:08,536,738769.541683898,738769.557065244
05-Sep-2022 15:37:24,05-Sep-2022 18:19:29,05-Sep-2022 16:37:24,05-Sep-2022 17:19:29,00:42:04,537,738769.692645416,738769.721866181
06-Sep-2022 00:24:47,06-Sep-2022 02:39:27,06-Sep-2022 01:24:47,06-Sep-2022 01:39:27,00:14:39,538,738770.058879711,738770.069063475
06-Sep-2022 04:55:06,06-Sep-2022 07:34:37,06-Sep-2022 05:55:06,06-Sep-2022 06:34:37,00:39:31,539,738770.246606321,738770.274050196
06-Sep-2022 22:37:03,07-Sep-2022 00:56:26,06-Sep-2022 23:37:03,06-Sep-2022 23:56:26,00:19:22,540,738770.984071981,738770.997530184
07-Sep-2022 02:03:00,07-Sep-2022 04:37:47,07-Sep-2022 03:03:00,07-Sep-2022 03:37:47,00:34:47,541,738771.127091613,738771.151247503
07-Sep-2022 10:48:47,07-Sep-2022 13:37:36,07-Sep-2022 11:48:47,07-Sep-2022 12:37:36,00:48:49,543,738771.492210927,738771.526115195
08-Sep-2022 01:21:18,08-Sep-2022 04:06:03,08-Sep-2022 02:21:18,08-Sep-2022 03:06:03,00:44:45,544,738772.098126474,738772.129206222
08-Sep-2022 05:00:01,08-Sep-2022 07:30:49,08-Sep-2022 06:00:01,08-Sep-2022 06:30:49,00:30:48,545,738772.25001702,738772.271411569
09-Sep-2022 04:55:47,09-Sep-2022 07:07:19,09-Sep-2022 05:55:47,09-Sep-2022 06:07:19,00:11:32,546,738773.247076448,738773.255089666
09-Sep-2022 16:20:44,09-Sep-2022 18:51:07,09-Sep-2022 17:20:44,09-Sep-2022 17:51:07,00:30:22,547,738773.722741052,738773.743835728
