time (UTC),latitude (degrees_north),BEUTI (mmol m-1 s-1)
2020-09-15T00:00:00Z,38.0,2.113
2020-09-15T00:00:00Z,39.0,4.839
2020-09-15T00:00:00Z,40.0,1.324
2020-09-15T00:00:00Z,41.0,-1.153
2020-09-15T00:00:00Z,42.0,2.67
2020-09-15T00:00:00Z,43.0,0.481
2020-09-15T00:00:00Z,44.0,-1.315
2020-09-15T00:00:00Z,45.0,-1.958
2020-09-15T00:00:00Z,46.0,-0.646
2020-09-15T00:00:00Z,47.0,-0.693
2020-10-15T00:00:00Z,31.0,0.688
2020-10-15T00:00:00Z,32.0,0.078
2020-10-15T00:00:00Z,33.0,0.004
2020-10-15T00:00:00Z,34.0,0.06
2020-10-15T00:00:00Z,35.0,0.649
2020-10-15T00:00:00Z,36.0,2.104
2020-10-15T00:00:00Z,37.0,2.504
2020-10-15T00:00:00Z,38.0,3.201
2020-10-15T00:00:00Z,39.0,8.4
2020-10-15T00:00:00Z,40.0,12.767
2020-10-15T00:00:00Z,41.0,14.471
2020-10-15T00:00:00Z,42.0,12.968
2020-10-15T00:00:00Z,43.0,3.84
2020-10-15T00:00:00Z,44.0,1.991
2020-10-15T00:00:00Z,45.0,0.74
2020-10-15T00:00:00Z,46.0,0.761
2020-10-15T00:00:00Z,47.0,0.295
2020-11-15T00:00:00Z,31.0,0.626
2020-11-15T00:00:00Z,32.0,0.245
2020-11-15T00:00:00Z,33.0,0.082
2020-11-15T00:00:00Z,34.0,1.122
2020-11-15T00:00:00Z,35.0,5.154
2020-11-15T00:00:00Z,36.0,5.789
2020-11-15T00:00:00Z,37.0,5.507
2020-11-15T00:00:00Z,38.0,4.672
2020-11-15T00:00:00Z,39.0,7.688
2020-11-15T00:00:00Z,40.0,5.213
2020-11-15T00:00:00Z,41.0,1.321
2020-11-15T00:00:00Z,42.0,-0.25
2020-11-15T00:00:00Z,43.0,-0.618
2020-11-15T00:00:00Z,44.0,-0.731
2020-11-15T00:00:00Z,45.0,-0.81
2020-11-15T00:00:00Z,46.0,-0.352
2020-11-15T00:00:00Z,47.0,-0.331
2020-12-15T00:00:00Z,31.0,0.503
2020-12-15T00:00:00Z,32.0,0.364
2020-12-15T00:00:00Z,33.0,0.282
2020-12-15T00:00:00Z,34.0,1.21
2020-12-15T00:00:00Z,35.0,4.326
2020-12-15T00:00:00Z,36.0,5.717
2020-12-15T00:00:00Z,37.0,5.466
2020-12-15T00:00:00Z,38.0,4.618
2020-12-15T00:00:00Z,39.0,6.203
2020-12-15T00:00:00Z,40.0,3.476
2020-12-15T00:00:00Z,41.0,0.269
2020-12-15T00:00:00Z,42.0,0.236
2020-12-15T00:00:00Z,43.0,-1.151
2020-12-15T00:00:00Z,44.0,-1.51
2020-12-15T00:00:00Z,45.0,-2.891
2020-12-15T00:00:00Z,46.0,-0.793
2020-12-15T00:00:00Z,47.0,-2.08
2021-01-15T00:00:00Z,31.0,1.044
2021-01-15T00:00:00Z,32.0,0.598
2021-01-15T00:00:00Z,33.0,0.73
2021-01-15T00:00:00Z,34.0,2.069
2021-01-15T00:00:00Z,35.0,5.027
2021-01-15T00:00:00Z,36.0,5.795
2021-01-15T00:00:00Z,37.0,6.213
2021-01-15T00:00:00Z,38.0,3.262
2021-01-15T00:00:00Z,39.0,3.997
2021-01-15T00:00:00Z,40.0,3.07
2021-01-15T00:00:00Z,41.0,-4.048
2021-01-15T00:00:00Z,42.0,-4.177
2021-01-15T00:00:00Z,43.0,-1.807
2021-01-15T00:00:00Z,44.0,-2.584
2021-01-15T00:00:00Z,45.0,-4.732
2021-01-15T00:00:00Z,46.0,-2.102
2021-01-15T00:00:00Z,47.0,-2.999
2021-02-15T00:00:00Z,31.0,3.316
2021-02-15T00:00:00Z,32.0,1.915
2021-02-15T00:00:00Z,33.0,1.859
2021-02-15T00:00:00Z,34.0,6.091
2021-02-15T00:00:00Z,35.0,11.306
2021-02-15T00:00:00Z,36.0,12.263
2021-02-15T00:00:00Z,37.0,12.283
2021-02-15T00:00:00Z,38.0,17.981
2021-02-15T00:00:00Z,39.0,22.337
2021-02-15T00:00:00Z,40.0,19.548
2021-02-15T00:00:00Z,41.0,8.174
2021-02-15T00:00:00Z,42.0,5.219
2021-02-15T00:00:00Z,43.0,1.672
2021-02-15T00:00:00Z,44.0,0.715
2021-02-15T00:00:00Z,45.0,-0.721
2021-02-15T00:00:00Z,46.0,1.504
2021-02-15T00:00:00Z,47.0,1.945
2021-03-15T00:00:00Z,31.0,3.795
2021-03-15T00:00:00Z,32.0,1.96
2021-03-15T00:00:00Z,33.0,2.34
2021-03-15T00:00:00Z,34.0,7.714
2021-03-15T00:00:00Z,35.0,11.913
2021-03-15T00:00:00Z,36.0,11.634
2021-03-15T00:00:00Z,37.0,11.293
2021-03-15T00:00:00Z,38.0,9.242
2021-03-15T00:00:00Z,39.0,21.203
2021-03-15T00:00:00Z,40.0,17.49
2021-03-15T00:00:00Z,41.0,8.621
2021-03-15T00:00:00Z,42.0,8.369
2021-03-15T00:00:00Z,43.0,2.251
2021-03-15T00:00:00Z,44.0,-0.25
2021-03-15T00:00:00Z,45.0,-1.81
2021-03-15T00:00:00Z,46.0,-0.357
2021-03-15T00:00:00Z,47.0,-1.184
2021-04-15T00:00:00Z,31.0,4.981
2021-04-15T00:00:00Z,32.0,2.025
2021-04-15T00:00:00Z,33.0,1.615
2021-04-15T00:00:00Z,34.0,11.11
2021-04-15T00:00:00Z,35.0,17.941
2021-04-15T00:00:00Z,36.0,21.3
2021-04-15T00:00:00Z,37.0,13.539
2021-04-15T00:00:00Z,38.0,16.318
2021-04-15T00:00:00Z,39.0,37.21
2021-04-15T00:00:00Z,40.0,28.253
2021-04-15T00:00:00Z,41.0,22.626
2021-04-15T00:00:00Z,42.0,24.28
2021-04-15T00:00:00Z,43.0,14.437
2021-04-15T00:00:00Z,44.0,8.612
2021-04-15T00:00:00Z,45.0,5.576
2021-04-15T00:00:00Z,46.0,4.362
2021-04-15T00:00:00Z,47.0,3.674
2021-05-15T00:00:00Z,31.0,3.113
2021-05-15T00:00:00Z,32.0,1.574
2021-05-15T00:00:00Z,33.0,1.961
2021-05-15T00:00:00Z,34.0,9.364
2021-05-15T00:00:00Z,35.0,22.294
2021-05-15T00:00:00Z,36.0,30.877
2021-05-15T00:00:00Z,37.0,27.867
2021-05-15T00:00:00Z,38.0,31.506
2021-05-15T00:00:00Z,39.0,57.187
2021-05-15T00:00:00Z,40.0,45.028
2021-05-15T00:00:00Z,41.0,27.397
2021-05-15T00:00:00Z,42.0,28.961
2021-05-15T00:00:00Z,43.0,15.176
2021-05-15T00:00:00Z,44.0,10.731
2021-05-15T00:00:00Z,45.0,7.698
2021-05-15T00:00:00Z,46.0,5.655
2021-05-15T00:00:00Z,47.0,5.191
2021-06-15T00:00:00Z,31.0,3.193
2021-06-15T00:00:00Z,32.0,0.791
2021-06-15T00:00:00Z,33.0,1.155
2021-06-15T00:00:00Z,34.0,4.457
2021-06-15T00:00:00Z,35.0,7.401
2021-06-15T00:00:00Z,36.0,11.066
2021-06-15T00:00:00Z,37.0,7.158
2021-06-15T00:00:00Z,38.0,7.774
2021-06-15T00:00:00Z,39.0,25.68
2021-06-15T00:00:00Z,40.0,17.574
2021-06-15T00:00:00Z,41.0,11.754
2021-06-15T00:00:00Z,42.0,11.805
2021-06-15T00:00:00Z,43.0,7.691
2021-06-15T00:00:00Z,44.0,1.227
2021-06-15T00:00:00Z,45.0,2.068
2021-06-15T00:00:00Z,46.0,0.768
2021-06-15T00:00:00Z,47.0,0.359
2021-07-15T00:00:00Z,31.0,2.048
2021-07-15T00:00:00Z,32.0,0.589
2021-07-15T00:00:00Z,33.0,0.844
2021-07-15T00:00:00Z,34.0,2.448
2021-07-15T00:00:00Z,35.0,3.908
2021-07-15T00:00:00Z,36.0,7.315
2021-07-15T00:00:00Z,37.0,7.998
2021-07-15T00:00:00Z,38.0,14.709
2021-07-15T00:00:00Z,39.0,38.577
2021-07-15T00:00:00Z,40.0,41.658
2021-07-15T00:00:00Z,41.0,31.181
2021-07-15T00:00:00Z,42.0,37.651
2021-07-15T00:00:00Z,43.0,19.693
2021-07-15T00:00:00Z,44.0,9.063
2021-07-15T00:00:00Z,45.0,6.991
2021-07-15T00:00:00Z,46.0,3.083
2021-07-15T00:00:00Z,47.0,3.573
2021-08-15T00:00:00Z,31.0,0.783
2021-08-15T00:00:00Z,32.0,0.409
2021-08-15T00:00:00Z,33.0,0.185
2021-08-15T00:00:00Z,34.0,1.012
2021-08-15T00:00:00Z,35.0,2.308
2021-08-15T00:00:00Z,36.0,3.952
2021-08-15T00:00:00Z,37.0,3.755
2021-08-15T00:00:00Z,38.0,5.816
2021-08-15T00:00:00Z,39.0,20.228
2021-08-15T00:00:00Z,40.0,26.031
2021-08-15T00:00:00Z,41.0,22.897
2021-08-15T00:00:00Z,42.0,20.392
2021-08-15T00:00:00Z,43.0,10.639
2021-08-15T00:00:00Z,44.0,4.578
2021-08-15T00:00:00Z,45.0,4.153
2021-08-15T00:00:00Z,46.0,2.381
2021-08-15T00:00:00Z,47.0,3.069
2021-09-15T00:00:00Z,31.0,0.69
2021-09-15T00:00:00Z,32.0,0.178
2021-09-15T00:00:00Z,33.0,0.07
2021-09-15T00:00:00Z,34.0,0.642
2021-09-15T00:00:00Z,35.0,2.735
2021-09-15T00:00:00Z,36.0,2.55
2021-09-15T00:00:00Z,37.0,3.895
2021-09-15T00:00:00Z,38.0,4.53
2021-09-15T00:00:00Z,39.0,9.382
2021-09-15T00:00:00Z,40.0,13.166
2021-09-15T00:00:00Z,41.0,14.484
2021-09-15T00:00:00Z,42.0,14.71
2021-09-15T00:00:00Z,43.0,7.11
2021-09-15T00:00:00Z,44.0,2.67
2021-09-15T00:00:00Z,45.0,1.514
2021-09-15T00:00:00Z,46.0,0.44
2021-09-15T00:00:00Z,47.0,0.181
2021-10-15T00:00:00Z,31.0,0.898
2021-10-15T00:00:00Z,32.0,0.226
2021-10-15T00:00:00Z,33.0,0.053
2021-10-15T00:00:00Z,34.0,0.695
2021-10-15T00:00:00Z,35.0,2.543
2021-10-15T00:00:00Z,36.0,2.951
2021-10-15T00:00:00Z,37.0,1.928
2021-10-15T00:00:00Z,38.0,2.671
2021-10-15T00:00:00Z,39.0,6.241
2021-10-15T00:00:00Z,40.0,6.574
2021-10-15T00:00:00Z,41.0,1.544
2021-10-15T00:00:00Z,42.0,1.127
2021-10-15T00:00:00Z,43.0,-0.376
2021-10-15T00:00:00Z,44.0,0.166
2021-10-15T00:00:00Z,45.0,-0.151
2021-10-15T00:00:00Z,46.0,-0.226
2021-10-15T00:00:00Z,47.0,0.052
2021-11-15T00:00:00Z,31.0,0.628
2021-11-15T00:00:00Z,32.0,0.217
2021-11-15T00:00:00Z,33.0,0.061
2021-11-15T00:00:00Z,34.0,0.322
2021-11-15T00:00:00Z,35.0,1.605
2021-11-15T00:00:00Z,36.0,1.958
2021-11-15T00:00:00Z,37.0,1.191
2021-11-15T00:00:00Z,38.0,0.358
2021-11-15T00:00:00Z,39.0,0.921
2021-11-15T00:00:00Z,40.0,0.77
2021-11-15T00:00:00Z,41.0,0.468
2021-11-15T00:00:00Z,42.0,-0.008
2021-11-15T00:00:00Z,43.0,-0.563
2021-11-15T00:00:00Z,44.0,-0.48
2021-11-15T00:00:00Z,45.0,-0.25
2021-11-15T00:00:00Z,46.0,-0.247
2021-11-15T00:00:00Z,47.0,-0.196
2021-12-15T00:00:00Z,31.0,0.523
2021-12-15T00:00:00Z,32.0,0.214
2021-12-15T00:00:00Z,33.0,0.198
2021-12-15T00:00:00Z,34.0,0.617
2021-12-15T00:00:00Z,35.0,0.607
2021-12-15T00:00:00Z,36.0,0.73
2021-12-15T00:00:00Z,37.0,1.026
2021-12-15T00:00:00Z,38.0,0.863
2021-12-15T00:00:00Z,39.0,-1.476
2021-12-15T00:00:00Z,40.0,-2.137
2021-12-15T00:00:00Z,41.0,-2.816
2021-12-15T00:00:00Z,42.0,-1.543
2021-12-15T00:00:00Z,43.0,-1.208
2021-12-15T00:00:00Z,44.0,-0.936
2021-12-15T00:00:00Z,45.0,-0.54
2021-12-15T00:00:00Z,46.0,0.856
2021-12-15T00:00:00Z,47.0,1.227
2022-01-15T00:00:00Z,31.0,0.38
2022-01-15T00:00:00Z,32.0,0.32
2022-01-15T00:00:00Z,33.0,0.161
2022-01-15T00:00:00Z,34.0,0.659
2022-01-15T00:00:00Z,35.0,1.815
2022-01-15T00:00:00Z,36.0,2.482
2022-01-15T00:00:00Z,37.0,2.628
2022-01-15T00:00:00Z,38.0,-0.574
2022-01-15T00:00:00Z,39.0,-0.337
2022-01-15T00:00:00Z,40.0,0.27
2022-01-15T00:00:00Z,41.0,0.069
2022-01-15T00:00:00Z,42.0,-1.438
2022-01-15T00:00:00Z,43.0,-2.128
2022-01-15T00:00:00Z,44.0,-4.492
2022-01-15T00:00:00Z,45.0,-2.938
2022-01-15T00:00:00Z,46.0,-2.026
2022-01-15T00:00:00Z,47.0,-1.824
2022-02-15T00:00:00Z,31.0,1.068
2022-02-15T00:00:00Z,32.0,0.59
2022-02-15T00:00:00Z,33.0,0.534
2022-02-15T00:00:00Z,34.0,1.907
2022-02-15T00:00:00Z,35.0,4.616
2022-02-15T00:00:00Z,36.0,7.136
2022-02-15T00:00:00Z,37.0,7.33
2022-02-15T00:00:00Z,38.0,7.653
2022-02-15T00:00:00Z,39.0,14.33
2022-02-15T00:00:00Z,40.0,19.072
2022-02-15T00:00:00Z,41.0,12.803
2022-02-15T00:00:00Z,42.0,11.665
2022-02-15T00:00:00Z,43.0,9.797
2022-02-15T00:00:00Z,44.0,1.503
2022-02-15T00:00:00Z,45.0,0.927
2022-02-15T00:00:00Z,46.0,-0.202
2022-02-15T00:00:00Z,47.0,1.927
2022-03-15T00:00:00Z,31.0,2.533
2022-03-15T00:00:00Z,32.0,1.232
2022-03-15T00:00:00Z,33.0,1.402
2022-03-15T00:00:00Z,34.0,6.462
2022-03-15T00:00:00Z,35.0,12.668
2022-03-15T00:00:00Z,36.0,13.222
2022-03-15T00:00:00Z,37.0,13.444
2022-03-15T00:00:00Z,38.0,13.23
2022-03-15T00:00:00Z,39.0,14.988
2022-03-15T00:00:00Z,40.0,12.213
2022-03-15T00:00:00Z,41.0,6.991
2022-03-15T00:00:00Z,42.0,7.416
2022-03-15T00:00:00Z,43.0,5.457
2022-03-15T00:00:00Z,44.0,-0.336
2022-03-15T00:00:00Z,45.0,-1.364
2022-03-15T00:00:00Z,46.0,-0.807
2022-03-15T00:00:00Z,47.0,-2.262
2022-04-15T00:00:00Z,31.0,5.841
2022-04-15T00:00:00Z,32.0,2.092
2022-04-15T00:00:00Z,33.0,4.068
2022-04-15T00:00:00Z,34.0,15.016
2022-04-15T00:00:00Z,35.0,23.082
2022-04-15T00:00:00Z,36.0,25.775
2022-04-15T00:00:00Z,37.0,20.307
2022-04-15T00:00:00Z,38.0,23.285
2022-04-15T00:00:00Z,39.0,30.138
2022-04-15T00:00:00Z,40.0,19.04
2022-04-15T00:00:00Z,41.0,9.464
2022-04-15T00:00:00Z,42.0,6.005
2022-04-15T00:00:00Z,43.0,2.058
2022-04-15T00:00:00Z,44.0,-2.353
2022-04-15T00:00:00Z,45.0,-1.56
2022-04-15T00:00:00Z,46.0,-1.571
2022-04-15T00:00:00Z,47.0,-1.605
2022-05-15T00:00:00Z,31.0,5.24
2022-05-15T00:00:00Z,32.0,1.757
2022-05-15T00:00:00Z,33.0,5.528
2022-05-15T00:00:00Z,34.0,17.077
2022-05-15T00:00:00Z,35.0,26.35
2022-05-15T00:00:00Z,36.0,29.909
2022-05-15T00:00:00Z,37.0,32.946
2022-05-15T00:00:00Z,38.0,30.518
2022-05-15T00:00:00Z,39.0,32.755
2022-05-15T00:00:00Z,40.0,22.683
2022-05-15T00:00:00Z,41.0,11.773
2022-05-15T00:00:00Z,42.0,10.598
2022-05-15T00:00:00Z,43.0,6.531
2022-05-15T00:00:00Z,44.0,2.721
2022-05-15T00:00:00Z,45.0,0.277
2022-05-15T00:00:00Z,46.0,1.144
2022-05-15T00:00:00Z,47.0,0.058
2022-06-15T00:00:00Z,31.0,1.951
2022-06-15T00:00:00Z,32.0,1.042
2022-06-15T00:00:00Z,33.0,3.098
2022-06-15T00:00:00Z,34.0,10.682
2022-06-15T00:00:00Z,35.0,11.949
2022-06-15T00:00:00Z,36.0,18.054
2022-06-15T00:00:00Z,37.0,15.702
2022-06-15T00:00:00Z,38.0,11.39
2022-06-15T00:00:00Z,39.0,19.116
2022-06-15T00:00:00Z,40.0,16.151
2022-06-15T00:00:00Z,41.0,8.27
2022-06-15T00:00:00Z,42.0,10.718
2022-06-15T00:00:00Z,43.0,5.646
2022-06-15T00:00:00Z,44.0,3.79
2022-06-15T00:00:00Z,45.0,1.538
2022-06-15T00:00:00Z,46.0,0.584
2022-06-15T00:00:00Z,47.0,0.388
2022-07-15T00:00:00Z,31.0,1.405
2022-07-15T00:00:00Z,32.0,0.51
2022-07-15T00:00:00Z,33.0,0.852
2022-07-15T00:00:00Z,34.0,4.729
2022-07-15T00:00:00Z,35.0,6.746
2022-07-15T00:00:00Z,36.0,9.105
2022-07-15T00:00:00Z,37.0,8.029
2022-07-15T00:00:00Z,38.0,6.984
2022-07-15T00:00:00Z,39.0,17.777
2022-07-15T00:00:00Z,40.0,18.83
2022-07-15T00:00:00Z,41.0,16.421
2022-07-15T00:00:00Z,42.0,13.01
2022-07-15T00:00:00Z,43.0,9.738
2022-07-15T00:00:00Z,44.0,7.606
2022-07-15T00:00:00Z,45.0,4.773
2022-07-15T00:00:00Z,46.0,2.216
2022-07-15T00:00:00Z,47.0,2.299
2022-08-15T00:00:00Z,31.0,0.632
2022-08-15T00:00:00Z,32.0,0.178
2022-08-15T00:00:00Z,33.0,0.477
2022-08-15T00:00:00Z,34.0,3.905
2022-08-15T00:00:00Z,35.0,6.095
2022-08-15T00:00:00Z,36.0,6.033
2022-08-15T00:00:00Z,37.0,5.352
2022-08-15T00:00:00Z,38.0,4.835
2022-08-15T00:00:00Z,39.0,11.966
2022-08-15T00:00:00Z,40.0,8.913
2022-08-15T00:00:00Z,41.0,7.878
2022-08-15T00:00:00Z,42.0,9.303
2022-08-15T00:00:00Z,43.0,3.972
2022-08-15T00:00:00Z,44.0,5.731
2022-08-15T00:00:00Z,45.0,2.381
2022-08-15T00:00:00Z,46.0,3.43
2022-08-15T00:00:00Z,47.0,2.078
2022-09-15T00:00:00Z,31.0,0.837
2022-09-15T00:00:00Z,32.0,0.194
2022-09-15T00:00:00Z,33.0,0.207
2022-09-15T00:00:00Z,34.0,0.924
2022-09-15T00:00:00Z,35.0,1.441
2022-09-15T00:00:00Z,36.0,2.647
2022-09-15T00:00:00Z,37.0,2.918
2022-09-15T00:00:00Z,38.0,3.587
2022-09-15T00:00:00Z,39.0,7.028
2022-09-15T00:00:00Z,40.0,5.917
2022-09-15T00:00:00Z,41.0,5.979
2022-09-15T00:00:00Z,42.0,7.368
2022-09-15T00:00:00Z,43.0,2.156
2022-09-15T00:00:00Z,44.0,2.748
2022-09-15T00:00:00Z,45.0,1.332
2022-09-15T00:00:00Z,46.0,2.374
2022-09-15T00:00:00Z,47.0,1.113
2022-10-15T00:00:00Z,31.0,0.461
2022-10-15T00:00:00Z,32.0,0.114
2022-10-15T00:00:00Z,33.0,0.013
2022-10-15T00:00:00Z,34.0,0.315
2022-10-15T00:00:00Z,35.0,2.477
2022-10-15T00:00:00Z,36.0,3.85
2022-10-15T00:00:00Z,37.0,2.984
2022-10-15T00:00:00Z,38.0,6.214
2022-10-15T00:00:00Z,39.0,8.392
2022-10-15T00:00:00Z,40.0,9.522
2022-10-15T00:00:00Z,41.0,4.534
2022-10-15T00:00:00Z,42.0,4.603
2022-10-15T00:00:00Z,43.0,3.129
2022-10-15T00:00:00Z,44.0,2.435
2022-10-15T00:00:00Z,45.0,3.386
2022-10-15T00:00:00Z,46.0,3.547
2022-10-15T00:00:00Z,47.0,1.556
2022-11-15T00:00:00Z,31.0,0.714
2022-11-15T00:00:00Z,32.0,0.253
2022-11-15T00:00:00Z,33.0,0.067
2022-11-15T00:00:00Z,34.0,1.161
2022-11-15T00:00:00Z,35.0,3.436
2022-11-15T00:00:00Z,36.0,3.552
2022-11-15T00:00:00Z,37.0,3.148
2022-11-15T00:00:00Z,38.0,2.286
2022-11-15T00:00:00Z,39.0,2.981
2022-11-15T00:00:00Z,40.0,2.229
2022-11-15T00:00:00Z,41.0,1.672
2022-11-15T00:00:00Z,42.0,1.063
2022-11-15T00:00:00Z,43.0,-0.019
2022-11-15T00:00:00Z,44.0,-0.172
2022-11-15T00:00:00Z,45.0,-0.196
2022-11-15T00:00:00Z,46.0,0.088
2022-11-15T00:00:00Z,47.0,-0.041
2022-12-15T00:00:00Z,31.0,0.926
2022-12-15T00:00:00Z,32.0,0.428
2022-12-15T00:00:00Z,33.0,0.225
2022-12-15T00:00:00Z,34.0,0.412
2022-12-15T00:00:00Z,35.0,1.383
2022-12-15T00:00:00Z,36.0,0.785
2022-12-15T00:00:00Z,37.0,0.334
2022-12-15T00:00:00Z,38.0,-0.953
2022-12-15T00:00:00Z,39.0,-1.669
2022-12-15T00:00:00Z,40.0,-3.856
2022-12-15T00:00:00Z,41.0,-6.841
2022-12-15T00:00:00Z,42.0,-7.386
2022-12-15T00:00:00Z,43.0,-7.448
2022-12-15T00:00:00Z,44.0,-4.488
2022-12-15T00:00:00Z,45.0,-6.008
2022-12-15T00:00:00Z,46.0,-2.547
2022-12-15T00:00:00Z,47.0,-4.555
2023-01-15T00:00:00Z,31.0,0.443
2023-01-15T00:00:00Z,32.0,0.329
2023-01-15T00:00:00Z,33.0,0.304
2023-01-15T00:00:00Z,34.0,0.239
2023-01-15T00:00:00Z,35.0,0.096
2023-01-15T00:00:00Z,36.0,0.429
2023-01-15T00:00:00Z,37.0,-1.116
2023-01-15T00:00:00Z,38.0,-0.875
2023-01-15T00:00:00Z,39.0,-1.775
2023-01-15T00:00:00Z,40.0,-4.532
2023-01-15T00:00:00Z,41.0,-8.661
2023-01-15T00:00:00Z,42.0,-8.834
2023-01-15T00:00:00Z,43.0,-7.188
2023-01-15T00:00:00Z,44.0,-6.657
2023-01-15T00:00:00Z,45.0,-4.794
2023-01-15T00:00:00Z,46.0,-4.254
2023-01-15T00:00:00Z,47.0,-3.514
2023-02-15T00:00:00Z,31.0,1.371
2023-02-15T00:00:00Z,32.0,0.84
2023-02-15T00:00:00Z,33.0,1.069
2023-02-15T00:00:00Z,34.0,2.109
2023-02-15T00:00:00Z,35.0,5.761
2023-02-15T00:00:00Z,36.0,6.32
2023-02-15T00:00:00Z,37.0,6.468
2023-02-15T00:00:00Z,38.0,9.115
2023-02-15T00:00:00Z,39.0,13.257
2023-02-15T00:00:00Z,40.0,16.572
2023-02-15T00:00:00Z,41.0,8.964
2023-02-15T00:00:00Z,42.0,6.663
2023-02-15T00:00:00Z,43.0,4.686
2023-02-15T00:00:00Z,44.0,0.89
2023-02-15T00:00:00Z,45.0,0.955
2023-02-15T00:00:00Z,46.0,0.65
2023-02-15T00:00:00Z,47.0,3.41
2023-03-15T00:00:00Z,31.0,5.893
2023-03-15T00:00:00Z,32.0,2.799
2023-03-15T00:00:00Z,33.0,2.475
2023-03-15T00:00:00Z,34.0,5.085
2023-03-15T00:00:00Z,35.0,7.098
2023-03-15T00:00:00Z,36.0,7.575
2023-03-15T00:00:00Z,37.0,3.773
2023-03-15T00:00:00Z,38.0,6.304
2023-03-15T00:00:00Z,39.0,4.83
2023-03-15T00:00:00Z,40.0,3.015
2023-03-15T00:00:00Z,41.0,-1.21
2023-03-15T00:00:00Z,42.0,-1.618
2023-03-15T00:00:00Z,43.0,-1.887
2023-03-15T00:00:00Z,44.0,-2.061
2023-03-15T00:00:00Z,45.0,-0.94
2023-03-15T00:00:00Z,46.0,-1.351
2023-03-15T00:00:00Z,47.0,2.43
2023-04-15T00:00:00Z,31.0,7.437
2023-04-15T00:00:00Z,32.0,4.814
2023-04-15T00:00:00Z,33.0,6.195
2023-04-15T00:00:00Z,34.0,18.358
2023-04-15T00:00:00Z,35.0,27.371
2023-04-15T00:00:00Z,36.0,26.259
2023-04-15T00:00:00Z,37.0,17.822
2023-04-15T00:00:00Z,38.0,18.852
2023-04-15T00:00:00Z,39.0,18.912
2023-04-15T00:00:00Z,40.0,11.337
2023-04-15T00:00:00Z,41.0,3.9
2023-04-15T00:00:00Z,42.0,2.59
2023-04-15T00:00:00Z,43.0,0.515
2023-04-15T00:00:00Z,44.0,-3.87
2023-04-15T00:00:00Z,45.0,-3.595
2023-04-15T00:00:00Z,46.0,-5.072
2023-04-15T00:00:00Z,47.0,0.145
2023-05-15T00:00:00Z,31.0,3.926
2023-05-15T00:00:00Z,32.0,1.665
2023-05-15T00:00:00Z,33.0,2.188
2023-05-15T00:00:00Z,34.0,7.251
2023-05-15T00:00:00Z,35.0,11.751
2023-05-15T00:00:00Z,36.0,12.479
2023-05-15T00:00:00Z,37.0,7.26
2023-05-15T00:00:00Z,38.0,12.557
2023-05-15T00:00:00Z,39.0,23.983
2023-05-15T00:00:00Z,40.0,22.863
2023-05-15T00:00:00Z,41.0,19.327
2023-05-15T00:00:00Z,42.0,18.609
2023-05-15T00:00:00Z,43.0,10.769
2023-05-15T00:00:00Z,44.0,7.061
2023-05-15T00:00:00Z,45.0,4.705
2023-05-15T00:00:00Z,46.0,1.581
2023-05-15T00:00:00Z,47.0,3.201
2023-06-15T00:00:00Z,31.0,3.83
2023-06-15T00:00:00Z,32.0,1.305
2023-06-15T00:00:00Z,33.0,1.296
2023-06-15T00:00:00Z,34.0,3.596
2023-06-15T00:00:00Z,35.0,5.583
2023-06-15T00:00:00Z,36.0,8.753
2023-06-15T00:00:00Z,37.0,8.716
2023-06-15T00:00:00Z,38.0,10.089
2023-06-15T00:00:00Z,39.0,25.376
2023-06-15T00:00:00Z,40.0,28.574
2023-06-15T00:00:00Z,41.0,27.186
2023-06-15T00:00:00Z,42.0,26.639
2023-06-15T00:00:00Z,43.0,16.508
2023-06-15T00:00:00Z,44.0,11.315
2023-06-15T00:00:00Z,45.0,5.414
2023-06-15T00:00:00Z,46.0,2.268
2023-06-15T00:00:00Z,47.0,2.792
2023-07-15T00:00:00Z,31.0,1.506
2023-07-15T00:00:00Z,32.0,0.619
2023-07-15T00:00:00Z,33.0,0.862
2023-07-15T00:00:00Z,34.0,4.245
2023-07-15T00:00:00Z,35.0,7.764
2023-07-15T00:00:00Z,36.0,14.618
2023-07-15T00:00:00Z,37.0,12.494
2023-07-15T00:00:00Z,38.0,12.661
2023-07-15T00:00:00Z,39.0,26.854
2023-07-15T00:00:00Z,40.0,22.884
2023-07-15T00:00:00Z,41.0,23.317
2023-07-15T00:00:00Z,42.0,20.444
2023-07-15T00:00:00Z,43.0,9.841
2023-07-15T00:00:00Z,44.0,8.99
2023-07-15T00:00:00Z,45.0,3.385
2023-07-15T00:00:00Z,46.0,2.039
2023-07-15T00:00:00Z,47.0,2.649
2023-08-15T00:00:00Z,31.0,0.836
2023-08-15T00:00:00Z,32.0,0.406
2023-08-15T00:00:00Z,33.0,0.768
2023-08-15T00:00:00Z,34.0,1.982
2023-08-15T00:00:00Z,35.0,2.572
2023-08-15T00:00:00Z,36.0,4.863
2023-08-15T00:00:00Z,37.0,5.247
2023-08-15T00:00:00Z,38.0,5.552
2023-08-15T00:00:00Z,39.0,14.553
2023-08-15T00:00:00Z,40.0,13.972
2023-08-15T00:00:00Z,41.0,14.058
2023-08-15T00:00:00Z,42.0,7.851
2023-08-15T00:00:00Z,43.0,5.464
2023-08-15T00:00:00Z,44.0,2.818
2023-08-15T00:00:00Z,45.0,3.7
